PlayerID,LastName,FirstName,TeamID,player_total_wins,player_total_losses
1754,Brooks,Nysier,1153,8,12
1755,Broome,Cane,1153,8,12
1756,Caupain,Troy,1153,8,12
1757,Clark,Gary,1153,8,12
1758,Cobb,Farad,1153,8,12
1759,Cumberland,Jarron,1153,8,12
1760,DeBerry,Coreontae,1153,8,12
1761,Diarra,Mamoudou,1153,8,12
1762,Ellis,Octavius,1153,8,12
1763,Evans,Jacob,1153,8,12
1764,Fredericks,Rashawn,1153,8,12
1765,Guyn,Ge'Lawn,1153,8,12
1766,Jenifer,Justin,1153,8,12
1767,Johnson,Kevin,1153,8,12
1768,Johnson,Logan,1153,8,12
1769,Koz,John,1153,8,12
1770,Martin,Sam,1153,8,12
1771,Moore,Quadri,1153,8,12
1772,Moore,Trevor,1153,8,12
1773,Morman,Deshaun,1153,8,12
1774,Nsoseme,Eliel,1153,8,12
1775,Sanders,Jermaine,1153,8,12
1776,Scott,Tre,1153,8,12
1777,Strickland,Jamaree,1153,8,12
1778,Thomas,Shaq,1153,8,12
1779,Tobler,Zack,1153,8,12
1780,Washington,Kyle,1153,8,12
1781,Williams,Keith,1153,8,12
1820,Ajukwa,Austin,1155,3,5
1821,Blossomgame,Jaron,1155,3,5
1822,Davis,Lyles,1155,3,5
1823,DeVoe,Gabe,1155,3,5
1824,Djitte,Sidy,1155,3,5
1825,Donnal,Mark,1155,3,5
1826,Fields,Isaac,1155,3,5
1827,Fox,Parker,1155,3,5
1828,Grantham,Donte,1155,3,5
1829,Hall,Rod,1155,3,5
1830,Harrison,Damarcus,1155,3,5
1831,Holmes,Avry,1155,3,5
1832,Hudson,Ty,1155,3,5
1833,Jemison,Trey,1155,3,5
1834,McGILLAN,Riley,1155,3,5
1835,McGillan,Riley,1155,3,5
1836,Mitchell,Shelton,1155,3,5
1837,Newman III,John,1155,3,5
1838,Nnoko,Landry,1155,3,5
1839,Oliver,A.J.,1155,3,5
1840,Reed,Marcquise,1155,3,5
1841,Robertin,Legend,1155,3,5
1842,Rooks,Patrick,1155,3,5
1843,Roper,Jordan,1155,3,5
1844,Simms,Aamir,1155,3,5
1845,Skara,David,1155,3,5
1846,Smith,Josh,1155,3,5
1847,Spencer,Scott,1155,3,5
1848,Thomas,Elijah,1155,3,5
1849,Trapp,Clyde,1155,3,5
1850,Tyson,Hunter,1155,3,5
1851,White,Javan,1155,3,5
1852,William,Malik,1155,3,5
1853,Appleby,Tyree,1156,1,1
1854,Blount,Jibri,1156,1,1
1855,Carpenter,Kenny,1156,1,1
1856,Christian,Shawn,1156,1,1
1857,Clayborne,Evan,1156,1,1
1858,Edwards,Rob,1156,1,1
1859,Eichelberger,Algevon,1156,1,1
1860,Fields,Khyler,1156,1,1
1861,Flannigan,Demonte,1156,1,1
1862,Goodwater,Dave,1156,1,1
1863,Grady,Anton,1156,1,1
1864,Hairston,Jamarcus,1156,1,1
1865,Hales,Terrell,1156,1,1
1866,Hamilton,Myles,1156,1,1
1867,Hasbargen,Tim,1156,1,1
1868,Highsmith,Dontel,1156,1,1
1869,Hill,Jaalam,1156,1,1
1870,Janssen,Jonothan,1156,1,1
1871,Johnson,Deante,1156,1,1
1872,Keane,Kaza,1156,1,1
1873,Kenic,Stefan,1156,1,1
1874,Lee,Charlie,1156,1,1
1875,Levitt,Daniel,1156,1,1
1876,Lewis,Trey,1156,1,1
1877,Mason,Marlin,1156,1,1
1878,Maxwell,Nelson,1156,1,1
1879,Millner,Seth,1156,1,1
1880,Payne,David,1156,1,1
1881,Popovic,Aleksa,1156,1,1
1882,Rogers,Jeron,1156,1,1
1883,Scales,Aaron,1156,1,1
1884,Sloan,Derek,1156,1,1
1885,Thomas,Kasheem,1156,1,1
1886,Walker,Dibaji,1156,1,1
1887,Williams,Rashad,1156,1,1
1888,Word,Bobby,1156,1,1
1889,Wright,Anthony,1156,1,1
1890,Yates,Andre,1156,1,1
1891,Zollo,Vinny,1156,1,1
1997,Akyazili,Thomas,1160,1,5
1998,Bates,Geoff,1160,1,5
1999,Battey,Evan,1160,1,5
2000,Bey,Tyler,1160,1,5
2001,Booker,Askia,1160,1,5
2002,Brady,Brett,1160,1,5
2003,Brown,Deleon,1160,1,5
2004,Collier,Dominique,1160,1,5
2005,Ersek,Benan,1160,1,5
2006,Fletcher,Tre'Shaun,1160,1,5
2007,Fortune,Josh,1160,1,5
2008,Gatling,Shane,1160,1,5
2009,Geary,Zach,1160,1,5
2010,Gordon,Wesley,1160,1,5
2011,Guzonjic,Kenan,1160,1,5
2012,Hopkins,Jaron,1160,1,5
2013,Johnson,Xavier,1160,1,5
2014,Johnson,Xavier,1160,1,5
2015,King,George,1160,1,5
2016,Kountz,Daylen,1160,1,5
2017,Lombard,Mitch,1160,1,5
2018,Martinka,AJ,1160,1,5
2019,McQuade,Aidan,1160,1,5
2020,Middleton,Esvan,1160,1,5
2021,Miller-Stewart,Tory,1160,1,5
2022,Nikolic,Lazar,1160,1,5
2023,Nuaimi,Davis,1160,1,5
2024,Parquet,Eli,1160,1,5
2025,Peters,Bryce,1160,1,5
2026,Repine,Josh,1160,1,5
2027,Schwartz,D'Shawn,1160,1,5
2028,Scott,Josh,1160,1,5
2029,Siewert,Lucas,1160,1,5
2030,Stalzer,Eli,1160,1,5
2031,Strating,Alexander,1160,1,5
2032,Talton,Xavier,1160,1,5
2033,Thomas,Dustin,1160,1,5
2034,Velasquez,Tyler,1160,1,5
2035,Walton,Dallas,1160,1,5
2036,White,Derrick,1160,1,5
2037,Wright,McKinley,1160,1,5
2038,Wright,Namon,1160,1,5
2039,Avila,J.J.,1161,1,3
2040,Bannec,Sam,1161,1,3
2041,Bejarano,Daniel,1161,1,3
2042,Berwick,Robbie,1161,1,3
2043,Bob,Che,1161,1,3
2044,Burnett,Mike,1161,1,3
2045,Butler,Devocio,1161,1,3
2046,Carvacho,Nico,1161,1,3
2047,Clavell,Gian,1161,1,3
2048,Clavell,Gian,1161,1,3
2049,Daniels,Dantiel,1161,1,3
2050,De Ciman,Joe,1161,1,3
2051,Edwards,Hyron,1161,1,3
2052,Gillon,John,1161,1,3
2053,Holt,Marcus,1161,1,3
2054,Hurst,Carlton,1161,1,3
2055,Jackson,Kimani,1161,1,3
2056,James,Deion,1161,1,3
2057,Jenkins,Lorenzo,1161,1,3
2058,Kidd,Stanton,1161,1,3
2059,Koelliker,Braden,1161,1,3
2060,Martin,Kris,1161,1,3
2061,Masinton-Bonner,Anthony,1161,1,3
2062,Mitchell,Raquan,1161,1,3
2063,Moore,Kendle,1161,1,3
2064,Nixon,Prentiss,1161,1,3
2065,Omogbo,Emmanuel,1161,1,3
2066,Paige,J.D.,1161,1,3
2067,Richardson III,Fred,1161,1,3
2068,Ryan,Logan,1161,1,3
2069,Sabino II,Juan,1161,1,3
2070,Schoemann,Jack,1161,1,3
2071,Scott,Antwan,1161,1,3
2072,Thistlewood,Adam,1161,1,3
2073,Tyson,Zo,1161,1,3
2074,Van Ry,Toby,1161,1,3
2108,Adams,Brendan,1163,29,7
2109,Adams,Jalen,1163,29,7
2110,Aiyegbusi,Temi,1163,29,7
2111,Amilo,Nnamdi,1163,29,7
2112,Anderson,Antwoine,1163,29,7
2113,Boatright,Ryan,1163,29,7
2114,Brimah,Amida,1163,29,7
2115,Brocke,Daniel ,1163,29,7
2116,Calhoun,Omar,1163,29,7
2117,Carlton,Josh,1163,29,7
2118,Cassell Jr.,Sam,1163,29,7
2119,Cobb,Eric,1163,29,7
2120,Diarra,Mamadou,1163,29,7
2121,Ditimi,Terrance,1163,29,7
2122,Durham,Juwan,1163,29,7
2123,Enoch,Steven,1163,29,7
2124,Facey,Kentan,1163,29,7
2125,Foxen,Christian,1163,29,7
2126,Gibbs,Sterling,1163,29,7
2127,Gilbert,Alterique,1163,29,7
2128,Guest,Dan,1163,29,7
2129,Hamilton,Daniel,1163,29,7
2130,Jackson,Vance,1163,29,7
2131,Larrier,Terry,1163,29,7
2132,Lenehan,Pat,1163,29,7
2133,Lomotey,Restinel,1163,29,7
2134,Lubin,Rakim,1163,29,7
2135,Miller,Shonn,1163,29,7
2136,Nolan,Phillip,1163,29,7
2137,Noyes,Michael,1163,29,7
2138,Onuorah,David,1163,29,7
2139,Polley,Tyler,1163,29,7
2140,Purvis,Rodney,1163,29,7
2141,Samuel,Terrence,1163,29,7
2142,Smith,Tarin,1163,29,7
2143,Vital,Christian,1163,29,7
2144,Whaley,Isaiah,1163,29,7
2145,Williams,Kwintin,1163,29,7
2146,Wilson,Sidney,1163,29,7
2147,Yakwe,Kassoum,1163,29,7
2193,Abdur-Ra'oof,Jordan,1165,2,3
2194,Bathurst,Wil,1165,2,3
2195,Bayless,Joseph,1165,2,3
2196,Boeheim,Jimmy,1165,2,3
2197,Brown,Kyle,1165,2,3
2198,Bunce,Braxston,1165,2,3
2199,Cancer,Galal,1165,2,3
2200,Cherry,Devin,1165,2,3
2201,Davis,Joel,1165,2,3
2202,Dickson,Kobe,1165,2,3
2203,Eaglin,Xavier,1165,2,3
2204,Fallas,Jojo,1165,2,3
2205,Fleming,Desmond,1165,2,3
2206,Gettings,Stone,1165,2,3
2207,Giddens,Deion,1165,2,3
2208,Gordon,Jack,1165,2,3
2209,Hatter,Robert,1165,2,3
2210,Julian,Steve,1165,2,3
2211,Knapp,Bryan,1165,2,3
2212,Kuhn,Jake,1165,2,3
2213,LaMore,Dave,1165,2,3
2214,Mack,Chaz,1165,2,3
2215,McBride,Terrance,1165,2,3
2216,McCarty,Thurston,1165,2,3
2217,Miller,Shonn,1165,2,3
2218,Mischler,Robert,1165,2,3
2219,Morgan,Matt,1165,2,3
2220,Noll,Dean,1165,2,3
2221,Onuorah,David,1165,2,3
2222,Samberg,Max,1165,2,3
2223,Smith,Darryl,1165,2,3
2224,Smith,Pat,1165,2,3
2225,Tomic,Nenad,1165,2,3
2226,Voss,Riley,1165,2,3
2227,Warren,Josh,1165,2,3
2228,Whiteside,Troy,1165,2,3
2229,Wright,Donovan,1165,2,3
2230,Albert,Malik,1166,3,8
2231,Alexander,Ty-Shon,1166,3,8
2232,Artino,Will,1166,3,8
2233,Ballock,Mitch,1166,3,8
2234,Bishop,Christian,1166,3,8
2235,Brooks,Devin,1166,3,8
2236,Cashaw,Connor,1166,3,8
2237,Chatman,Austin,1166,3,8
2238,Clement,Tyler,1166,3,8
2239,Connealy,Gabriel,1166,3,8
2240,Dingman,Avery,1166,3,8
2241,Epperson,Jacob,1166,3,8
2242,Foster,Marcus,1166,3,8
2243,Froling,Samson,1166,3,8
2244,Gilmore III,Leon,1166,3,8
2245,Groselle,Geoffrey,1166,3,8
2246,Hanson,Zach,1166,3,8
2247,Harrell,Ronnie,1166,3,8
2248,Hegner,Toby,1166,3,8
2249,Huff,Cole,1166,3,8
2250,Jefferson,Damien,1166,3,8
2251,Joseph,Kaleb,1166,3,8
2252,Krampelj,Martin,1166,3,8
2253,Kreklow,Rick,1166,3,8
2254,Milliken,James,1166,3,8
2255,Mintz,Davion,1166,3,8
2256,Oginni,Mogboluwaga,1166,3,8
2257,Paras,Kobe,1166,3,8
2258,Patton,Justin,1166,3,8
2259,Scurry,Jordan,1166,3,8
2260,Stewart,Marlon,1166,3,8
2261,Suarez,Manny,1166,3,8
2262,Thomas,Khyri,1166,3,8
2263,Watson Jr.,Maurice,1166,3,8
2264,Zegarowski,Marcus,1166,3,8
2265,Zierden,Isaiah,1166,3,8
2452,Aldridge,Peyton,1172,3,7
2453,Barham,Jordan,1172,3,7
2454,Belford,Jake,1172,3,7
2455,Boachie-Yiadom,Nelson,1172,3,7
2456,Brajkovic,Luka,1172,3,7
2457,Brown,Michael,1172,3,7
2458,Casey,Patrick,1172,3,7
2459,Collins,Carter,1172,3,7
2460,Czerapowicz,David,1172,3,7
2461,Ekwu,Nathan,1172,3,7
2462,Faines,Kamau,1172,3,7
2463,Frampton,Luke,1172,3,7
2464,Freundlich,Cal,1172,3,7
2465,Giamoukis,Manu,1172,3,7
2466,Gibbs,Jack,1172,3,7
2467,Grady,Kellan,1172,3,7
2468,Gudmunsson,Jon Axel,1172,3,7
2469,Jones,Bates,1172,3,7
2470,Kalinoski,Tyler,1172,3,7
2471,Kovacevic,Dusan,1172,3,7
2472,Mackay,Ali,1172,3,7
2473,Magarity,Will,1172,3,7
2474,McAuliffe,Andrew,1172,3,7
2475,Michelsen,Oskar,1172,3,7
2476,Perkey,Connor,1172,3,7
2477,Perkey,Connor,1172,3,7
2478,Pritchett,Kishawn,1172,3,7
2479,Reigel,Rusty,1172,3,7
2480,Sullivan,Brian,1172,3,7
2481,Watkins,Jordan,1172,3,7
2482,Williams,Matt,1172,3,7
2483,Wynter,Malcolm,1172,3,7
2484,Antetokounmpo,Kostas,1173,6,7
2485,Bass,Ryan,1173,6,7
2486,Bonsu,Jeremiah,1173,6,7
2487,Cohill,Dwayne,1173,6,7
2488,Cooke,Charles,1173,6,7
2489,Crosby,John,1173,6,7
2490,Crutcher,Jalen,1173,6,7
2491,Cunningham,Josh,1173,6,7
2492,Davis,Darrell,1173,6,7
2493,Davis,Jordan,1173,6,7
2494,Davis,Kyle,1173,6,7
2495,Dupuy,William,1173,6,7
2496,Greer,Camron,1173,6,7
2497,Gruden,Joey,1173,6,7
2498,Haldes,Nick,1173,6,7
2499,Landers,Trey,1173,6,7
2500,Leonard,Jabali,1173,6,7
2501,Matos,Jhery,1173,6,7
2502,McElvene,Steve,1173,6,7
2503,Mikesell,Ryan,1173,6,7
2504,Miller,Sam,1173,6,7
2505,Parsley,Jack,1173,6,7
2506,Pierce,Jordan,1173,6,7
2507,Pierre,Dyshawn,1173,6,7
2508,Policelli,Frankie,1173,6,7
2509,Pollard,Kendall,1173,6,7
2510,Robinson,Jalen,1173,6,7
2511,Schwieterman,Michael,1173,6,7
2512,Scott,Devon,1173,6,7
2513,Sibert,Jordan,1173,6,7
2514,Smith,Scoochie,1173,6,7
2515,Stewart,Dalton,1173,6,7
2516,Svoboda,Matej,1173,6,7
2517,Toppin,Obi,1173,6,7
2518,Wehrli,Bobby,1173,6,7
2519,Westerfield,Jack,1173,6,7
2520,Williams,Xeyrius,1173,6,7
2521,Wilson,Christian,1173,6,7
2628,Barry,Oumar,1177,1,1
2629,Butz,Jaylen,1177,1,1
2630,Cain,Eli,1177,1,1
2631,Cameron,Flynn,1177,1,1
2632,Coleman-Lands,Jalen,1177,1,1
2633,Cook,Levi,1177,1,1
2634,Crockett,Jamee,1177,1,1
2635,Curington,R.J.,1177,1,1
2636,Cyrus,Brandon,1177,1,1
2637,Dolins,Cory,1177,1,1
2638,Dwumaah,Tobias,1177,1,1
2639,Eichelberger,Al,1177,1,1
2640,Gage,Devin,1177,1,1
2641,Garrett Jr.,Billy,1177,1,1
2642,Gazi,Erten,1177,1,1
2643,Grandstaff,Austin,1177,1,1
2644,Hamilton IV,Tommy,1177,1,1
2645,Hanel,Joe,1177,1,1
2646,Harrison-Docks,Chris,1177,1,1
2647,Henry,Myke,1177,1,1
2648,Leitao III,David,1177,1,1
2649,Malonga,Jason,1177,1,1
2650,Maric,Marin,1177,1,1
2651,Maslennikov,George,1177,1,1
2652,McCallum,Tre'Darius,1177,1,1
2653,McDonald,Durrell,1177,1,1
2654,Molinari,David,1177,1,1
2655,Olujobi,Femi,1177,1,1
2656,Phillips,Develle,1177,1,1
2657,Reed,Paul,1177,1,1
2658,Roberts,Justin,1177,1,1
2659,Robinson,Forrest,1177,1,1
2660,Ryckbosch,Peter,1177,1,1
2661,Scott,Frederick,1177,1,1
2662,Sequele,Greg,1177,1,1
2663,Shreiner,Lyrik,1177,1,1
2664,Simpson,Aaron,1177,1,1
2665,Stimage,Rashaun,1177,1,1
2666,Strus,Max,1177,1,1
2667,Sullivan,Mick,1177,1,1
2668,Use,Don't,1177,1,1
2669,Wood,Darrick,1177,1,1
2670,Xidias,Pantelis,1177,1,1
2787,Allen,Grayson,1181,39,15
2788,Bagley III,Marvin,1181,39,15
2789,Baker,Joey,1181,39,15
2790,Barrett,RJ,1181,39,15
2791,Besser,Brennan,1181,39,15
2792,Bolden,Marques,1181,39,15
2793,Buckmire,Mike,1181,39,15
2794,Carter Jr.,Wendell,1181,39,15
2795,Cook,Quinn,1181,39,15
2796,DeLaurier,Javin,1181,39,15
2797,Duval,Trevon,1181,39,15
2798,Giles,Harry,1181,39,15
2799,Goldwire,Jordan,1181,39,15
2800,Ingram,Brandon,1181,39,15
2801,Jackson,Frank,1181,39,15
2802,Jefferson,Amile,1181,39,15
2803,Jefferson,Amile,1181,39,15
2804,Jeter,Chase,1181,39,15
2805,Jones,Matt,1181,39,15
2806,Jones,Tre,1181,39,15
2807,Jones,Tyus,1181,39,15
2808,Kelly,Sean,1181,39,15
2809,Kennard,Luke,1181,39,15
2810,O'Connell,Alex,1181,39,15
2811,Obi,Sean,1181,39,15
2812,Ojeleye,Semi,1181,39,15
2813,Okafor,Jahlil,1181,39,15
2814,Pagliuca,Nick,1181,39,15
2815,Plumlee,Marshall,1181,39,15
2816,Reddish,Cam,1181,39,15
2817,Robinson,Justin,1181,39,15
2818,Sulaimon,Rasheed,1181,39,15
2819,Tatum,Jayson,1181,39,15
2820,Thornton,Derryck,1181,39,15
2821,Trent Jr.,Gary,1181,39,15
2822,Tucker,Jordan,1181,39,15
2823,Vrankovic,Antonio,1181,39,15
2824,White,Jack,1181,39,15
2825,Williamson,Zion,1181,39,15
2826,Winslow,Justise,1181,39,15
3222,Anderson,Darian,1192,1,3
3223,Beciri,Nadi,1192,1,3
3224,Bishop,Kaleb,1192,1,3
3225,Curry,Daron,1192,1,3
3226,Edge,Darnell,1192,1,3
3227,Fabre,Brian,1192,1,3
3228,Harris,Xavier,1192,1,3
3229,Holloway Jr.,Mike,1192,1,3
3230,Jenkins,Jahlil,1192,1,3
3231,Jiggetts,Stephan,1192,1,3
3232,Jones,Mustafaa,1192,1,3
3233,Jones,Tyler,1192,1,3
3234,Kingsley,Scott,1192,1,3
3235,MacDonald,Matt,1192,1,3
3236,Malone-Dunson,Ashton,1192,1,3
3237,Malone-Key,Xzavier,1192,1,3
3238,Mann,Myles,1192,1,3
3239,McNamara,Pat,1192,1,3
3240,Miller,Malik,1192,1,3
3241,Morgan,Noah,1192,1,3
3242,Nehme,Ghassan,1192,1,3
3243,Nix,Malachi,1192,1,3
3244,O'Garro,Tyrone,1192,1,3
3245,Okeke,Oscar,1192,1,3
3246,Potts Jr.,Earl,1192,1,3
3247,Powell,Brandon,1192,1,3
3248,Rhoden,Dondre,1192,1,3
3249,Saliba Jr.,Bassel,1192,1,3
3250,Schroback,Mike,1192,1,3
3251,Stokes,Darius,1192,1,3
3252,Townes,Marques,1192,1,3
3253,Williams,Elyjah,1192,1,3
3336,Allen,Tejai,1195,3,3
3337,Baxter Jr,Troy,1195,3,3
3338,Blake,Marcus,1195,3,3
3339,Bleecher,Maxx,1195,3,3
3340,Carlyle,Christian,1195,3,3
3341,Casimir,Schadrac,1195,3,3
3342,Catto,Caleb,1195,3,3
3343,Cheatham,Haanif,1195,3,3
3344,Comer,Brett,1195,3,3
3345,Cunningham,Alvin,1195,3,3
3346,Cvjeticanin,Filip,1195,3,3
3347,Day,Decardo,1195,3,3
3348,DeBose,Julian,1195,3,3
3349,Doyle,Ricky,1195,3,3
3350,Ernst,Brady,1195,3,3
3351,Feikners,Rendijs,1195,3,3
3352,Gilmore,Michael,1195,3,3
3353,Goodwin,Brandon,1195,3,3
3354,Greene Jr.,Brian,1195,3,3
3355,Hicks,Nate,1195,3,3
3356,Hoffman,Kyle,1195,3,3
3357,Hovey,Logan,1195,3,3
3358,Johnson,Zach,1195,3,3
3359,Jones,Jamail,1195,3,3
3360,Ko,Joshua,1195,3,3
3361,Mahoney,Dolan,1195,3,3
3362,McAdoo,Ryan,1195,3,3
3363,Mercurius,Dinero,1195,3,3
3364,Mickle,Kevin,1195,3,3
3365,Moeller,Eric,1195,3,3
3366,Morant,Demetris,1195,3,3
3367,Norelia,Marc-Eddy,1195,3,3
3368,Pellar,Nick,1195,3,3
3369,Reid,Reggie,1195,3,3
3370,Rocuant,Ryan,1195,3,3
3371,Rogers,Darnell,1195,3,3
3372,Scott,Zach,1195,3,3
3373,Scott Jr.,RaySean,1195,3,3
3374,Shoon,Armand,1195,3,3
3375,Simmons,Antravious,1195,3,3
3376,Terrell,Christian,1195,3,3
3377,Thomas,Brian,1195,3,3
3378,Thompson,Bernard,1195,3,3
3379,Tucker,Rayjon,1195,3,3
3380,Allen,Kevaughn,1196,32,11
3381,Ballard,Deaundrae,1196,32,11
3382,Barry,Canyon,1196,32,11
3383,Bassett,Dontay,1196,32,11
3384,Carter,Eli,1196,32,11
3385,Chiozza,Chris,1196,32,11
3386,Edwards,Lexx,1196,32,11
3387,Egbunu,John,1196,32,11
3388,Fava,Andrew,1196,32,11
3389,Finney-Smith,Dorian,1196,32,11
3390,Francis-Ramirez,Brandone,1196,32,11
3391,Frazier,Michael,1196,32,11
3392,Gak,Gorjok,1196,32,11
3393,Graham,Dillon,1196,32,11
3394,Hayes,Kevarrius,1196,32,11
3395,Hester,Eric,1196,32,11
3396,Hill,Kasey,1196,32,11
3397,Hodskins,Zach,1196,32,11
3398,Horford,Jon,1196,32,11
3399,Hudson,Jalen,1196,32,11
3400,Johnson,Chase,1196,32,11
3401,Johnson,Keyontae,1196,32,11
3402,Koulechov,Egor,1196,32,11
3403,Krause,Mak,1196,32,11
3404,Kurtz,Jacob,1196,32,11
3405,Leon,Justin,1196,32,11
3406,Locke,Noah,1196,32,11
3407,Murphy,Alex,1196,32,11
3408,Nembhard,Andrew,1196,32,11
3409,Okauru,Mike,1196,32,11
3410,Rimmer,Schuyler,1196,32,11
3411,Robinson,Devin,1196,32,11
3412,Stokes,Isaiah,1196,32,11
3413,Stone,Keith,1196,32,11
3414,Victor,Jhonny,1196,32,11
3415,Walker,Chris,1196,32,11
3416,Walker,Devon,1196,32,11
3417,Anderson,Richard,1197,1,2
3418,Austin,Rashad,1197,1,2
3419,Barham,Marcus,1197,1,2
3420,Bastian,Quentin,1197,1,2
3421,Bernard,Malcolm,1197,1,2
3422,Bowman,Craig,1197,1,2
3423,Carter,Ernest,1197,1,2
3424,Core,Nasir,1197,1,2
3425,Dandridge,Derrick,1197,1,2
3426,Foster,Jerran,1197,1,2
3427,Harrell,Javonni,1197,1,2
3428,Hector,Tracy,1197,1,2
3429,Jackson,Jordan,1197,1,2
3430,Johnson,K'Ja,1197,1,2
3431,Jones,D.J.,1197,1,2
3432,Karailiev,Mario,1197,1,2
3433,Leath,Randall,1197,1,2
3434,Lewis,Francois,1197,1,2
3435,Martin,Isaiah,1197,1,2
3436,Mays,Elijah,1197,1,2
3437,Melton Jr.,Rod,1197,1,2
3438,Moragne,Bryce,1197,1,2
3439,Murray,Haric,1197,1,2
3440,Myles,Brendon,1197,1,2
3441,Omoregie,Isaiah,1197,1,2
3442,Pellot,Emanuel,1197,1,2
3443,Randolph,M.J.,1197,1,2
3444,Ravenal,Justin,1197,1,2
3445,Reaves,Kamron,1197,1,2
3446,Roberts,Dalvin,1197,1,2
3447,Rosa,Jorge,1197,1,2
3448,Ruttley,Jermaine,1197,1,2
3449,Severado,Nick,1197,1,2
3450,Smith,Andrew,1197,1,2
3451,Smith,Dexter,1197,1,2
3452,Snearl,Jayson,1197,1,2
3453,Spicer,Johnathan,1197,1,2
3454,Steele,Gabriel,1197,1,2
3455,Tshminga,Jonathan,1197,1,2
3456,Umezurike,Ifeanyl,1197,1,2
3457,Warren,Trey-Cary,1197,1,2
3458,Williams,Desmond,1197,1,2
3459,Williams,Leon,1197,1,2
3460,Wise,Chris,1197,1,2
3502,Allen,Brandon,1199,9,7
3503,Angola-Rodas,Braian,1199,9,7
3504,Bacon,Dwayne,1199,9,7
3505,Beasley,Malik,1199,9,7
3506,Bell,Benji,1199,9,7
3507,Berwick,Robbie,1199,9,7
3508,Bojanovsky,Boris,1199,9,7
3509,Bookert,Devon,1199,9,7
3510,Brandon,Montay,1199,9,7
3511,Cofer,Phil,1199,9,7
3512,Forrest,Trent,1199,9,7
3513,Gray,RaiQuan,1199,9,7
3514,Isaac,Jonathan,1199,9,7
3515,Kabengele,Mfiondu,1199,9,7
3516,Koumadje,Christ,1199,9,7
3517,Light,Travis,1199,9,7
3518,Lindner,Justin,1199,9,7
3519,Mann,Terance,1199,9,7
3520,Miles,Will,1199,9,7
3521,Nichols,David,1199,9,7
3522,Obiagu,Ike,1199,9,7
3523,Ojo,Michael,1199,9,7
3524,Ojo,Michael,1199,9,7
3525,Polite,Anthony,1199,9,7
3526,Prieto,Harrison,1199,9,7
3527,Rathan-Mayes,Xavier,1199,9,7
3528,Savoy,PJ,1199,9,7
3529,Saxton,Michael,1199,9,7
3530,Smith,Jarquez,1199,9,7
3531,Thomas,Aaron,1199,9,7
3532,Turpin,Kiel,1199,9,7
3533,Vassell,Devin,1199,9,7
3534,Walker,CJ,1199,9,7
3535,Walker,M.J.,1199,9,7
3536,Watkins,Dayshawn,1199,9,7
3537,Wilkes,Wyatt,1199,9,7
3643,Bolden,Jair,1203,1,4
3644,Brown,Shandon,1203,1,4
3645,Bryant,Darian,1203,1,4
3646,Cavanaugh,Tyler,1203,1,4
3647,Cimino,Matt,1203,1,4
3648,Elashari-Rashed,Malcolm,1203,1,4
3649,Garino,Patricio,1203,1,4
3650,Goss,Collin,1203,1,4
3651,Granger,Jack,1203,1,4
3652,Griffin,Nick,1203,1,4
3653,Hart,Matt,1203,1,4
3654,Jack,Maceo,1203,1,4
3655,Jorgensen,Paul,1203,1,4
3656,Kopriva,John,1203,1,4
3657,Langarica,Javier,1203,1,4
3658,Larsen,Kevin,1203,1,4
3659,Littles,Marcus,1203,1,4
3660,Marfo,Kevin,1203,1,4
3661,Mazzulla,Justin,1203,1,4
3662,McCoy,Ryan,1203,1,4
3663,McDonald,Joe,1203,1,4
3664,Mitola,Adam,1203,1,4
3665,Mitola,Alex,1203,1,4
3666,Nolan Jr.,Terry,1203,1,4
3667,Offurum,Mezie,1203,1,4
3668,Potter,Armel,1203,1,4
3669,Roland,Jordan,1203,1,4
3670,Sasser,Luke,1203,1,4
3671,Savage,Kethan,1203,1,4
3672,Sina,Jaren,1203,1,4
3673,Smith,Collin,1203,1,4
3674,Steeves,Patrick,1203,1,4
3675,Swan,Anthony,1203,1,4
3676,Toro,Arnaldo,1203,1,4
3677,Watanabe,Yuta,1203,1,4
3678,Williams,D.J.,1203,1,4
3679,Williams,Justin,1203,1,4
3680,Zeigler,Bo,1203,1,4
3752,Abram,DeAndre,1206,5,3
3753,Boyd,Ian,1206,5,3
3754,Calixte,Greg,1206,5,3
3755,Copes,Erik,1206,5,3
3756,DiClementi,Nick,1206,5,3
3757,Dixon,Danny,1206,5,3
3758,Douglas-Stanley,Jason,1206,5,3
3759,Edwards,Corey,1206,5,3
3760,Garrett,Zach,1206,5,3
3761,Gray,Vaughn,1206,5,3
3762,Grayer,Jaire,1206,5,3
3763,Greene,Javon,1206,5,3
3764,Gujanicic,Marko,1206,5,3
3765,Hartwell II,Jamal,1206,5,3
3766,Holloway,Patrick,1206,5,3
3767,Jackson,Isaiah,1206,5,3
3768,Jenkins,Jalen,1206,5,3
3769,Kier,Justin,1206,5,3
3770,Livingston II,Otis,1206,5,3
3771,Lockett,Eric,1206,5,3
3772,Mar,Goanar,1206,5,3
3773,Miller,Jordan,1206,5,3
3774,Moore,Marquise,1206,5,3
3775,Murrell,Kameron,1206,5,3
3776,Newman,Karmari,1206,5,3
3777,Porter,Trey,1206,5,3
3778,Relvao,Daniel,1206,5,3
3779,Reuter,Jarred,1206,5,3
3780,Royal,Julian,1206,5,3
3781,Rudy,Michael,1206,5,3
3782,Samuels,Logan ,1206,5,3
3783,Tate,Myles,1206,5,3
